area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
1109,5,1023,73,0,2020,4,,95,496,495,496,7297212,323013,3741,1132,,1.43,0.58,0.57,0.58,0.45,0.48,0.4,0.78,,1,1.1,-34,-6.4,-34,-6.4,-28,-5.3,41868,0.6,52518,19.4,-165,-4.2,74,7
1111,5,1023,73,0,2020,4,,36,145,145,145,1907595,62189,549,1012,,0.97,0.53,0.53,0.53,0.44,0.38,0.26,0.83,,-1,-2.7,-20,-12.1,-18,-11,-22,-13.2,-86067,-4.3,-59550,-48.9,-643,-53.9,83,8.9
1113,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,5.59,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,5,1023,73,0,2020,4,,124,767,772,766,9739570,583205,7319,975,,1.38,0.96,0.96,0.94,0.67,1.06,1.13,0.7,,-3,-2.4,-9,-1.2,-4,-0.5,-31,-3.9,1098148,12.7,3185,0.5,714,10.8,126,14.8
1115,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.48,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,5,1023,73,0,2020,4,,123,561,559,555,7568255,246945,3432,1043,,0.85,0.51,0.51,0.5,0.36,0.32,0.44,0.72,,0,0,4,0.7,-8,-1.4,-15,-2.6,398153,5.6,-29671,-10.7,744,27.7,66,6.8
1117,1,1023,73,0,2020,4,,1,29,30,32,827548,0,0,2099,,2.27,4.07,4.15,4.37,3.84,0,0,0.92,,0,0,-1,-3.3,-2,-6.2,2,6.7,-23503,-2.8,0,0,0,0,-36,-1.7
1117,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,1.83,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,5,1023,73,0,2020,4,,759,10690,10768,10804,253560479,4083970,52642,1814,,1.38,2.25,2.24,2.23,2.07,1.13,1.23,0.93,,22,3,199,1.9,-136,-1.2,-93,-0.9,24119882,10.5,-877933,-17.7,-17457,-24.9,174,10.6
1119,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,43,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,5,1023,73,0,2020,4,,19,72,72,72,896163,20271,256,957,,0.82,0.43,0.42,0.43,0.29,0.3,0.31,0.69,,-1,-5,-12,-14.3,-8,-10,-6,-7.7,-94857,-9.6,-133087,-86.8,-782,-75.3,12,1.3
1121,3,1023,73,0,2020,4,,3,68,73,77,869438,25173,149,920,,11.66,7.26,7.87,8.38,7.51,3.57,3.13,0.96,,0,0,-9,-11.7,-1,-1.4,7,10,-17601,-2,5903,30.6,35,30.7,-6,-0.6
1121,5,1023,73,0,2020,4,,142,669,665,667,9291228,351594,3679,1072,,1.1,0.38,0.39,0.39,0.24,0.25,0.2,0.63,,-4,-2.7,-9,-1.3,-19,-2.8,-20,-2.9,1410762,17.9,-85864,-19.6,-1905,-34.1,184,20.7
1123,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,12.56,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,5,1023,73,0,2020,4,,82,316,314,318,4569092,172158,2179,1112,,1.03,0.42,0.42,0.42,0.35,0.23,0.26,0.84,,-1,-1.2,-12,-3.7,-13,-4,-12,-3.6,586366,14.7,-64345,-27.2,-259,-10.6,179,19.2
1125,1,1023,73,0,2020,4,,2,5,6,6,121409,0,0,1648,,5.84,0.63,0.75,0.75,0.6,0,0,0.84,,0,0,-2,-28.6,-1,-14.3,-1,-14.3,-28529,-19,0,0,0,0,0,0
1125,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,2.34,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,5,1023,73,0,2020,4,,498,3635,3618,3606,55150618,2490635,23414,1172,,1.17,0.68,0.68,0.68,0.48,0.66,0.57,0.7,,5,1,-101,-2.7,-111,-3,-114,-3.1,3617800,7,-240656,-8.8,-9491,-28.8,109,10.3
1127,3,1023,73,0,2020,4,,6,28,27,27,397555,1074,6,1119,,23.53,5.22,4.85,4.92,7.19,0.29,0.3,1.44,,0,0,1,3.7,-1,-3.6,-1,-3.6,48443,13.9,396,58.4,2,50,148,15.2
1127,5,1023,73,0,2020,4,,132,637,639,645,9491404,309756,3135,1140,,1.03,0.63,0.62,0.63,0.52,0.43,0.4,0.83,,-5,-3.6,-18,-2.7,-13,-2,-10,-1.5,899336,10.5,-93827,-23.2,-1598,-33.8,129,12.8
1129,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,20.55,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,5,1023,73,0,2020,4,,16,55,55,54,618004,16043,158,870,,0.66,0.27,0.28,0.27,0.11,0.19,0.14,0.41,,0,0,4,7.8,2,3.8,-3,-5.3,29683,5,-1356,-7.8,-125,-44.2,27,3.2
1131,1,1023,73,0,2020,4,,1,5,6,6,118297,0,0,1606,,55.02,21.67,26.02,25.63,20.38,0,0,0.83,,0,0,0,0,1,20,1,20,17623,17.5,0,0,0,0,57,3.7
1131,5,1023,73,0,2020,4,,13,80,80,81,1156773,34898,208,1108,,0.57,0.52,0.52,0.52,0.35,0.55,0.26,0.67,,0,0,2,2.6,2,2.6,2,2.5,75219,7,-11897,-25.4,-74,-26.2,46,4.3
1133,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,11.27,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,5,1023,73,0,2020,4,,42,182,187,186,2235560,81255,736,930,,0.95,0.39,0.4,0.39,0.27,0.21,0.14,0.68,,2,5,-17,-8.5,-10,-5.1,-13,-6.5,-75901,-3.3,5027,6.6,24,3.4,34,3.8
1999,1,1023,73,0,2020,4,,2,8,9,9,150180,0,0,1333,,1.75,1.48,1.67,1.62,0.74,0,0,0.46,,0,0,2,33.3,3,50,3,50,10971,7.9,0,0,0,0,-452,-25.3
1999,5,1023,73,0,2020,4,,1128,5645,5619,5663,120624920,6229569,78365,1645,,0.79,1.56,1.57,1.54,1.04,1.27,0.85,0.67,N,134,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,1023,53,0,2020,4,,5,25,26,26,656187,0,0,1967,,2.99,0.96,1.01,1.02,0.82,0,0,0.82,,0,0,0,0,1,4,3,13,8021,1.2,0,0,0,0,-82,-4
2000,2,1023,53,0,2020,4,N,15,0,0,0,0,0,0,0,N,59.64,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,1023,53,0,2020,4,N,3,0,0,0,0,0,0,0,N,0.72,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,5,1023,53,0,2020,4,,1540,10395,10384,10309,187491882,54053368,816004,1392,,0.74,0.59,0.61,0.61,0.41,0.98,0.96,0.68,,118,8.3,-852,-7.6,-723,-6.5,-733,-6.6,9315204,5.2,-1470347,-2.6,-27202,-3.2,161,13.1
2013,5,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.11,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,1023,73,0,2020,4,,5,46,44,45,920686,178698,2680,1574,,0.34,0.24,0.29,0.32,0.2,0.22,0.21,0.73,,0,0,6,15,2,4.8,8,21.6,61595,7.2,-72185,-28.8,-1150,-30,-92,-5.5
2020,1,1023,73,0,2020,4,,1,0,0,0,0,0,0,0,,1.65,0,0,0,0,0,0,0,,0,0,-3,-100,-2,-100,-2,-100,-61257,-100,0,0,0,0,-2019,-100
2020,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,10.95,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,5,1023,73,0,2020,4,,702,6372,6385,6371,123707128,33084321,500878,1492,,0.93,0.8,0.81,0.81,0.56,1.29,1.28,0.69,,39,5.9,-473,-6.9,-441,-6.5,-428,-6.3,6470220,5.5,-986095,-2.9,-14452,-2.8,170,12.9
2050,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,264.46,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,5,1023,73,0,2020,4,,13,155,130,118,1941625,984641,14772,1112,,0.42,0.4,0.34,0.31,0.24,0.76,0.73,0.68,,-4,-23.5,-176,-53.2,-156,-54.5,-149,-55.8,-2331311,-54.6,-1100905,-52.8,-17927,-54.8,-3,-0.3
2060,5,1023,73,0,2020,4,,3,13,14,13,255272,93064,1396,1473,,0.25,0.34,0.43,0.43,0.25,0.64,0.6,0.63,,0,0,-2,-13.3,-1,-6.7,-1,-7.1,25089,10.9,15208,19.5,223,19,266,22
2063,2,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,438.25,0,0,0,0,0,0,0,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,5,1023,73,0,2020,4,,19,49,49,54,656640,176029,2651,997,,0.5,0.28,0.3,0.32,0.13,0.38,0.38,0.45,N,19,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,5,1023,73,0,2020,4,,3,19,20,20,261185,85458,1282,1022,,0.23,0.32,0.38,0.38,0.2,0.45,0.44,0.54,N,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,5,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.15,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,5,1023,73,0,2020,4,,5,58,60,50,814445,370393,5556,1119,,0.35,0.52,0.56,0.43,0.34,1.01,0.99,0.67,,0,0,5,9.4,11,22.4,1,2,218681,36.7,120548,48.2,1765,46.6,209,23
2090,1,1023,73,0,2020,4,,1,2,2,2,58414,0,0,2247,,6.02,0.65,0.66,0.66,0.65,0,0,0.99,,0,0,0,0,0,0,0,0,1596,2.8,0,0,0,0,62,2.8
2090,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,39.94,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,5,1023,73,0,2020,4,,166,1075,1054,1043,15926151,5509890,82674,1159,,0.8,0.52,0.53,0.52,0.31,0.95,0.94,0.6,,4,2.5,-102,-8.7,-95,-8.3,-104,-9.1,61503,0.4,107773,2,953,1.2,105,10
2100,5,1023,73,0,2020,4,N,5,0,0,0,0,0,0,0,N,0.35,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,5,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.16,0,0,0,0,0,0,0,N,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,80.45,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,5,1023,73,0,2020,4,N,84,0,0,0,0,0,0,0,N,0.82,0,0,0,0,0,0,0,N,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,1,1023,73,0,2020,4,,1,2,2,2,51705,0,0,1989,,6.29,1.21,1.26,1.26,1.17,0,0,0.95,,0,0,0,0,0,0,0,0,2075,4.2,0,0,0,0,80,4.2
2122,2,1023,73,0,2020,4,,3,7,7,7,82767,14803,222,910,,125.33,4.28,4.51,4.55,3.22,9.43,32.19,0.73,,0,0,0,0,0,0,0,0,-96,-0.1,-341,-2.3,-6,-2.6,-1,-0.1
2122,5,1023,73,0,2020,4,,122,481,471,465,8870702,2275030,34181,1445,,0.62,0.44,0.45,0.44,0.35,0.67,0.66,0.8,,12,10.9,-10,-2,-21,-4.3,-25,-5.1,910916,11.4,11268,0.5,-284,-0.8,198,15.9
2130,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,150.87,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,5,1023,73,0,2020,4,,52,319,324,318,4567736,1682564,25264,1097,,0.95,0.87,0.91,0.89,0.57,1.46,1.43,0.64,,5,10.6,-14,-4.2,-11,-3.3,-11,-3.3,286653,6.7,89380,5.6,1207,5,106,10.7
2150,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,191.34,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,5,1023,73,0,2020,4,,23,97,96,95,2733998,477449,7162,2191,,0.53,0.29,0.31,0.35,0.42,0.49,0.48,1.33,,-1,-4.2,-46,-32.2,-42,-30.4,-45,-32.1,600705,28.2,-159508,-25,-2739,-27.7,1022,87.4
2158,5,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,5,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.18,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,1,1023,73,0,2020,4,,1,19,20,20,498110,0,0,1948,,5.67,8.43,9,8.99,9.17,0,0,1.04,,0,0,3,18.8,3,17.6,5,33.3,64303,14.8,0,0,0,0,-138,-6.6
2170,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,37.63,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,5,1023,73,0,2020,4,,154,747,759,750,11375747,4266839,64093,1164,,0.7,0.5,0.51,0.51,0.37,0.76,0.75,0.73,,17,12.4,20,2.8,39,5.4,29,4,1730157,17.9,650147,18,9217,16.8,137,13.3
2180,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,304.74,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,18.44,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,5,1023,73,0,2020,4,,14,72,73,69,1338781,345898,5246,1444,,0.52,0.33,0.35,0.31,0.22,0.52,0.52,0.67,,0,0,-17,-19.1,-19,-20.7,-16,-18.8,-101260,-7,-125823,-26.7,-2013,-27.7,195,15.6
2185,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,22.82,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,5,1023,73,0,2020,4,,8,79,77,78,1785971,395863,5938,1761,,0.36,0.15,0.14,0.14,0.07,0.23,0.21,0.49,,0,0,-17,-17.7,-17,-18.1,-24,-23.5,-622886,-25.9,-408778,-50.8,-6272,-51.4,-143,-7.5
2188,5,1023,73,0,2020,4,,4,62,65,60,985857,573217,8837,1217,,0.27,0.35,0.37,0.35,0.18,1.08,1.08,0.49,,0,0,4,6.9,0,0,6,11.1,500709,103.2,220459,62.5,3010,51.7,584,92.3
2195,5,1023,73,0,2020,4,,8,20,22,23,268533,97950,1470,953,,0.55,0.29,0.35,0.35,0.22,0.56,0.54,0.65,,2,33.3,1,5.3,2,10,3,15,55925,26.3,19002,24.1,283,23.8,121,14.5
2198,5,1023,73,0,2020,4,,17,64,68,66,915250,243121,3648,1067,,0.74,0.5,0.55,0.54,0.38,0.57,0.56,0.72,,1,6.2,-1,-1.5,-4,-5.6,-9,-12,-63744,-6.5,-5483,-2.2,-94,-2.5,1,0.1
2220,1,1023,73,0,2020,4,,1,2,2,2,47958,0,0,1845,,37.47,6.29,6.44,6.5,5.78,0,0,0.9,,0,0,0,0,0,0,0,0,1304,2.8,0,0,0,0,51,2.8
2220,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,248.74,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,5,1023,73,0,2020,4,,22,90,91,92,1058383,414968,6230,895,,0.66,0.42,0.44,0.45,0.22,0.69,0.68,0.51,,2,10,-5,-5.3,-1,-1.1,1,1.1,-8426,-0.8,-3506,-0.8,-70,-1.1,9,1
2230,5,1023,73,0,2020,4,,5,16,15,14,173630,70661,1098,890,,0.45,0.61,0.65,0.6,0.35,0.91,0.91,0.57,,0,0,3,23.1,0,0,1,7.7,17445,11.2,-8016,-10.2,-208,-15.9,11,1.3
2240,5,1023,73,0,2020,4,,7,21,21,23,285116,96744,1453,1012,,0.31,0.14,0.14,0.15,0.06,0.22,0.22,0.39,,0,0,-1,-4.5,0,0,1,4.5,-4349,-1.5,-5880,-5.7,-108,-6.9,-16,-1.6
2275,2,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,989.6,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,5,1023,73,0,2020,4,,9,20,20,18,166217,62191,932,661,,1.08,0.49,0.51,0.46,0.2,0.66,0.65,0.4,,1,12.5,-1,-4.8,-1,-4.8,-3,-14.3,-9826,-5.6,-9079,-12.7,-522,-35.9,16,2.5
2282,5,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.24,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,21.02,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,5,1023,73,0,2020,4,,81,83,88,87,1979943,600978,9034,1771,,0.82,0.75,0.78,0.76,0.57,0.97,0.95,0.74,,36,80,-3,-3.5,34,63,37,74,891749,81.9,312970,108.7,4639,105.6,449,34
4000,1,1023,53,0,2020,4,,12,125,126,127,3636686,0,0,2220,,0.96,0.5,0.5,0.5,0.48,0,0,0.97,,0,0,0,0,-2,-1.6,1,0.8,42450,1.2,0,0,0,0,32,1.5
4000,3,1023,53,0,2020,4,,18,761,764,784,10701435,179839,7386,1070,,0.58,0.86,0.84,0.87,0.83,0.29,1.41,0.97,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,5,1023,53,0,2020,4,,21375,227929,228871,230020,5073727556,146781093,2805788,1705,,1.37,1.36,1.36,1.35,1.18,1.21,1.36,0.87,,1423,7.1,613,0.3,8,0,3,0,774333823,18,-8539837,-5.5,153981,5.8,259,17.9
4001,1,1023,73,0,2020,4,,1,2,2,2,40650,0,0,1563,,22.47,1.35,1.36,1.35,1.05,0,0,0.78,,0,0,0,0,0,0,0,0,1685,4.3,0,0,0,0,64,4.3
4001,5,1023,73,0,2020,4,,37,464,437,430,4773181,182847,5311,828,,0.67,0.47,0.45,0.44,0.22,0.64,0.46,0.48,,0,0,67,16.9,72,19.7,58,15.6,1099640,29.9,7386,4.2,-7679,-59.1,80,10.7
4003,1,1023,73,0,2020,4,,1,3,3,3,69599,0,0,1785,,5.97,0.96,0.96,0.96,0.83,0,0,0.87,,0,0,0,0,0,0,0,0,-2220,-3.1,0,0,0,0,-57,-3.1
4003,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,2.4,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,5,1023,73,0,2020,4,,180,820,826,834,11239888,510013,8183,1046,,0.86,0.39,0.4,0.4,0.24,0.48,0.41,0.59,,21,13.2,58,7.6,61,8,59,7.6,2110449,23.1,-1371,-0.3,-110,-1.3,131,14.3
4005,1,1023,73,0,2020,4,,1,1,1,2,20676,0,0,1193,,3.93,0.2,0.2,0.4,0.17,0,0,0.64,,0,0,-1,-50,-1,-50,0,0,-276,-1.3,0,0,0,0,387,48
4005,5,1023,73,0,2020,4,,356,1356,1342,1343,27695946,1103906,18123,1582,,1.12,0.4,0.4,0.41,0.4,0.54,0.49,1,,27,8.2,-33,-2.4,-20,-1.5,-49,-3.5,6112557,28.3,33066,3.1,-2751,-13.2,380,31.6
4007,3,1023,73,0,2020,4,,4,84,81,82,732316,53085,2847,684,,22.55,19,18.03,18.5,14.43,24.2,198.26,0.78,,0,0,10,13.5,3,3.8,-8,-8.9,33796,4.8,-29806,-36,-1701,-37.4,18,2.7
4007,5,1023,73,0,2020,4,,110,305,310,319,4405648,269177,4204,1089,,1.24,0.37,0.37,0.38,0.26,0.62,0.74,0.7,,6,5.8,-8,-2.6,-5,-1.6,6,1.9,838931,23.5,26155,10.8,116,2.8,214,24.5
4009,5,1023,73,0,2020,4,,41,153,153,149,1990881,123800,2238,1010,,0.81,0.27,0.27,0.26,0.18,0.46,0.44,0.67,,6,17.1,15,10.9,9,6.2,8,5.7,656534,49.2,22599,22.3,801,55.7,282,38.7
4011,5,1023,73,0,2020,4,,5,12,13,13,145939,20344,395,886,,0.61,0.04,0.05,0.05,0.02,0.26,0.32,0.41,,2,66.7,6,100,7,116.7,7,116.7,40934,39,19050,1472.2,371,1545.8,-460,-34.2
4012,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,15.26,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012,5,1023,73,0,2020,4,,26,113,113,101,901276,69147,1568,636,,0.79,0.33,0.33,0.3,0.15,0.34,0.36,0.47,,1,4,5,4.6,2,1.8,-8,-7.3,-5334,-0.6,28834,71.5,1136,263,-2,-0.3
4013,1,1023,73,0,2020,4,,4,99,100,100,3118623,0,0,2407,,0.49,0.56,0.55,0.55,0.55,0,0,1,,0,0,3,3.1,-1,-1,0,0,90604,3,0,0,0,0,54,2.3
4013,3,1023,73,0,2020,4,,6,300,293,298,5316147,0,0,1377,,0.3,0.47,0.45,0.46,0.55,0,0,1.19,,0,0,-18,-5.7,-44,-13.1,-14,-4.5,602588,12.8,0,0,0,0,252,22.4
4013,5,1023,73,0,2020,4,,15105,194720,195412,196368,4427944100,122493299,2366737,1742,,1.48,1.64,1.63,1.62,1.38,1.36,1.68,0.85,,1095,7.8,-432,-0.2,-1161,-0.6,-948,-0.5,652727608,17.3,-10149240,-7.7,111949,5,263,17.8
4015,5,1023,73,0,2020,4,,420,1863,1863,1862,28052524,1283335,24325,1158,,1.16,0.63,0.62,0.62,0.5,0.62,0.73,0.81,,29,7.4,155,9.1,189,11.3,164,9.7,5944667,26.9,275714,27.4,6604,37.3,154,15.3
4017,1,1023,73,0,2020,4,,1,1,1,1,26079,0,0,2006,,8.18,0.43,0.43,0.42,0.49,0,0,1.16,,0,0,-1,-50,-1,-50,-1,-50,-16974,-39.4,0,0,0,0,350,21.1
4017,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,6.57,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4017,5,1023,73,0,2020,4,,171,562,566,579,8682653,506007,6356,1174,,1.12,0.36,0.36,0.37,0.29,0.64,0.39,0.8,,14,8.9,15,2.7,23,4.2,30,5.5,2609555,43,56884,12.7,1357,27.1,319,37.3
4019,1,1023,73,0,2020,4,,1,1,1,1,41416,0,0,3186,,0.71,0.03,0.03,0.03,0.05,0,0,1.52,,0,0,-1,-50,-1,-50,-1,-50,-42397,-50.6,0,0,0,0,-38,-1.2
4019,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.29,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4019,5,1023,73,0,2020,4,,2331,16532,16574,16652,327876945,12218283,204160,1521,,1.33,0.78,0.77,0.77,0.66,0.96,1.13,0.85,,97,4.3,399,2.5,430,2.7,319,2,66970373,25.7,1063881,9.5,16150,8.6,282,22.8
4021,5,1023,73,0,2020,4,,340,1375,1411,1406,18372406,920610,17162,1011,,1.1,0.37,0.38,0.38,0.24,0.43,0.56,0.63,,21,6.6,-45,-3.2,-48,-3.3,-64,-4.4,3118990,20.4,-137306,-13,-944,-5.2,202,25
4023,5,1023,73,0,2020,4,,66,283,279,280,3499665,76727,1221,959,,0.64,0.38,0.36,0.35,0.19,0.17,0.08,0.53,,-4,-5.7,-25,-8.1,-31,-10,-31,-10,197446,6,-30703,-28.6,-766,-38.6,139,17
4025,1,1023,73,0,2020,4,,1,7,7,7,115271,0,0,1267,,2.3,1.24,1.23,1.23,0.88,0,0,0.71,,0,0,1,16.7,1,16.7,1,16.7,15315,15.3,0,0,0,0,-14,-1.1
4025,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.92,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4025,5,1023,73,0,2020,4,,718,2143,2157,2166,35451361,1658148,22140,1265,,1.33,0.57,0.57,0.57,0.48,0.64,0.57,0.83,,54,8.1,142,7.1,162,8.1,116,5.7,9314564,35.6,124217,8.1,3201,16.9,267,26.8
4027,1,1023,73,0,2020,4,,1,6,6,6,103466,0,0,1326,,4.11,1.04,0.97,0.93,0.74,0,0,0.76,,0,0,0,0,1,20,1,20,10629,11.4,0,0,0,0,-13,-1
4027,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,3.3,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,5,1023,73,0,2020,4,,295,1979,2069,2088,27202062,1170429,34514,1023,,0.97,0.52,0.5,0.49,0.34,0.33,0.17,0.68,,12,4.2,8,0.4,14,0.7,-16,-0.8,5462171,25.1,-188241,-13.9,-370,-1.1,205,25.1
4999,1,1023,73,0,2020,4,,1,5,5,5,100906,0,0,1552,,1.06,1.76,1.69,1.65,0.7,0,0,0.41,,0,0,-1,-16.7,0,0,1,25,-13916,-12.1,0,0,0,0,-214,-12.1
4999,5,1023,73,0,2020,4,,1174,5249,5346,5430,145493081,4175021,89151,2095,,0.99,2.77,2.72,2.7,1.79,2.09,1.88,0.65,,42,3.7,286,5.8,304,6,352,6.9,17134738,13.3,309238,8,24916,38.8,131,6.7
5000,1,1023,53,0,2020,4,,14,108,111,111,2530709,0,0,1770,,2.05,1.04,1.06,1.05,0.98,0,0,0.94,,0,0,5,4.9,9,8.8,10,9.9,218014,9.4,0,0,0,0,26,1.5
5000,2,1023,53,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3,1023,53,0,2020,4,,6,38,38,38,268121,14865,74,543,,0.35,0.1,0.1,0.1,0.06,0.07,0.05,0.6,,0,0,-2,-5,-2,-5,-2,-5,34876,15,-5490,-27,-357,-82.8,94,20.9
